mean_dx,mean_dy,mean_dz,max_dx,max_dy,max_dz,mean_drx,mean_dry,mean_drz,max_drx,max_dry,max_drz,mean_pos_error_m,max_pos_error_m,wear_level,n_samples
0.0057931813287046136,0.012263763896306873,0.005144381331135076,0.015625228259975647,0.022238148618858422,0.00997898873304022,0.0014979517402557642,0.0008461239814174422,0.0016129301665477587,0.011861008095338521,0.001756724310893798,0.010672166086659773,0.016028460442323093,0.02265705813267049,0.0,118
0.012463082245366373,0.006991664091899889,0.003784813156747045,0.025580819242811803,0.010520632580728877,0.0078077066542332485,0.0008147545580667477,0.000647906497665971,0.0007035796568645423,0.001426135340332202,0.0014767685448905665,0.0014404628027054889,0.01704492971961404,0.026489018029136738,0.0,118
0.02406560337972456,0.004639237061220341,0.005773841462663233,0.025953223168733247,0.015796881785901773,0.009305629519232361,0.000726534916800834,0.0005172613552758226,0.0004799774139707404,0.0014961840413489913,0.0007708004967359461,0.0009588550413210939,0.02567444316353106,0.027748925071366677,0.0,117
0.015620814698639865,0.008375975972087314,0.0034554462809297947,0.026825232474483457,0.021516947046149745,0.00977538052514404,0.0011441031893219778,0.0006026699389292567,0.0013796700963028597,0.0027914713614078934,0.0017942537546562498,0.003435325746858009,0.01929218766613984,0.02911838566538796,0.0,108
0.014140018122482521,0.009575121671879913,0.003158483786272529,0.02589368630744951,0.0261407221978516,0.008430599809894385,0.0008908400829894647,0.0005729214482921336,0.0009656924262721255,0.006173918507052623,0.0016207662223444164,0.006222145470005547,0.01881871710428283,0.028974818491613288,0.0,118
0.013929851882808247,0.013852625601998276,0.005409938388270217,0.028773747912190367,0.025121496146796957,0.01040919998728368,0.0010109359364973206,0.0004635026713619511,0.0011400716128942886,0.0029673419097921983,0.001126705479974884,0.0028175390490927654,0.022797988239901618,0.02911158460749371,0.0,118
0.0072211228629259225,0.007095077133274814,0.002580796877147422,0.01277111533896217,0.014938362580203236,0.006736373780585975,0.0006827064732215591,0.0008234273090030368,0.0012971106339553905,0.0014156163386369602,0.0018640927029286436,0.0028340452150104056,0.011685512848710104,0.018208592746196087,0.0,118
0.01769875282251162,0.005563360931885667,0.004434337636954239,0.02891443451577025,0.011901595460749093,0.009447250200976531,0.0023784566537150254,0.0006249068027825564,0.002306905154007818,0.02935729152252886,0.0019225563961859926,0.029419356768341176,0.01982769425616623,0.02893751928356979,0.0,118
0.008011728797165244,0.016385866897377643,0.0044148371264623384,0.013499375245978329,0.029007471850362065,0.010129507439648244,0.0012700166124530198,0.0003842844684204665,0.0015353144964464739,0.003588234892769604,0.0016645219065920536,0.003477250801331537,0.019973230808304016,0.02904233604835948,0.0,119
0.016264575189017066,0.0031976258396680998,0.004190439648797805,0.025873782267723924,0.009665590734108942,0.009390501602347542,0.0022001290619534154,0.0005013023701321981,0.002013849888652106,0.009436906958853797,0.002001674127271036,0.009549486100882909,0.017516330938100087,0.02742397171019579,0.0,119
